"StationName","StationLocation","DateTime","RecordId","RoadSurfaceTemperature","AirTemperature"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 08:49:00 AM","5285805","42.65","41.54"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 08:50:00 AM","5285806","42.66","41.55"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:36:00 AM","6585722","45.60","39.34"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:37:00 AM","6585723","45.60","39.19"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:38:00 AM","6585724","45.60","39.06"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:39:00 AM","6585725","45.59","39.21"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:40:00 AM","6585726","45.58","39.65"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:41:00 AM","6585727","45.56","39.77"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:42:00 AM","6585728","45.56","39.62"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:43:00 AM","6585729","45.56","39.51"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:44:00 AM","6585730","45.56","39.56"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:45:00 AM","6585731","45.56","39.16"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:46:00 AM","6585732","45.56","38.73"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:47:00 AM","6585733","45.56","38.76"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:48:00 AM","6585734","45.56","38.39"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:49:00 AM","6585735","45.56","38.20"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 08:50:00 AM","6585736","45.56","38.24"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:36:00 AM","7011690","41.89","39.82"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:37:00 AM","7011691","41.89","39.75"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:38:00 AM","7011692","41.89","39.71"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:39:00 AM","7011693","41.89","39.66"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:40:00 AM","7011694","41.89","39.61"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:41:00 AM","7011695","41.89","39.54"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:42:00 AM","7011696","41.89","39.43"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:43:00 AM","7011697","41.86","39.34"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:44:00 AM","7011698","41.82","39.25"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:16:00 PM","3908395","50.23","41.71"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:17:00 PM","3908396","50.22","41.52"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:18:00 PM","3908397","50.21","41.52"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:19:00 PM","3908398","50.21","41.70"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:20:00 PM","3908399","50.21","41.58"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:21:00 PM","3908400","50.21","41.56"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:22:00 PM","3908401","50.19","41.49"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:23:00 PM","3908402","50.17","41.48"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:24:00 PM","3908403","50.17","41.47"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:25:00 PM","3908404","50.17","41.42"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:26:00 PM","3908405","50.17","41.32"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:27:00 PM","3908406","50.17","41.11"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:28:00 PM","3908407","50.17","41.08"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:29:00 PM","3908408","50.15","40.95"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 06:30:00 PM","3908409","50.15","41.11"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:16:00 PM","5286372","45.69","41.30"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:17:00 PM","5286373","45.68","41.29"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:18:00 PM","5286374","45.66","41.35"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:19:00 PM","5286375","45.64","41.56"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:20:00 PM","5286376","45.64","41.67"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:21:00 PM","5286377","45.62","41.77"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:22:00 PM","5286378","45.60","41.90"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:23:00 PM","5286379","45.59","41.98"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:24:00 PM","5286380","45.59","42.07"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:25:00 PM","5286381","45.57","42.20"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:26:00 PM","5286382","45.56","42.32"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:27:00 PM","5286383","45.56","42.45"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:28:00 PM","5286384","45.55","42.53"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:29:00 PM","5286385","45.54","42.57"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 06:30:00 PM","5286386","45.54","42.58"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:36:00 PM","3908295","50.39","42.95"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:37:00 PM","3908296","50.39","42.83"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:38:00 PM","3908297","50.39","42.86"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:39:00 PM","3908298","50.39","42.79"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:40:00 PM","3908299","50.39","42.78"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:41:00 PM","3908300","50.39","42.71"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:42:00 PM","3908301","50.39","42.66"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:43:00 PM","3908302","50.39","42.53"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:44:00 PM","3908303","50.40","42.65"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:45:00 PM","3908304","50.41","42.84"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:46:00 PM","3908305","50.41","42.91"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:47:00 PM","3908306","50.41","42.94"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:48:00 PM","3908307","50.41","42.82"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:49:00 PM","3908308","50.41","42.72"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 15 04:50:00 PM","3908309","50.41","42.60"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:36:00 PM","5286272","47.82","42.43"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:37:00 PM","5286273","47.78","42.20"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:38:00 PM","5286274","47.73","42.07"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:39:00 PM","5286275","47.69","42.08"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:40:00 PM","5286276","47.64","42.10"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:41:00 PM","5286277","47.59","42.16"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:42:00 PM","5286278","47.56","42.13"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:43:00 PM","5286279","47.52","42.17"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:44:00 PM","5286280","47.48","42.14"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:45:00 PM","5286281","47.45","42.13"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:46:00 PM","5286282","47.41","42.18"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:47:00 PM","5286283","47.37","42.24"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:48:00 PM","5286284","47.35","42.22"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:49:00 PM","5286285","47.31","42.25"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 04:50:00 PM","5286286","47.28","42.21"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:36:00 PM","7012170","41.10","41.26"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:37:00 PM","7012171","41.18","41.31"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:38:00 PM","7012172","41.25","41.38"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:39:00 PM","7012173","41.33","41.42"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:40:00 PM","7012174","41.41","41.46"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:41:00 PM","7012175","41.48","41.46"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:42:00 PM","7012176","41.53","41.43"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:43:00 PM","7012177","41.36","41.44"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:44:00 PM","7012178","41.29","41.44"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:45:00 PM","7012179","41.31","41.46"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:46:00 PM","7012180","41.36","41.46"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:47:00 PM","7012181","41.43","41.47"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 04:48:00 PM","7012182","41.50","41.50"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:50:00 PM","7028657","52.40","52.40"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:51:00 PM","7028658","52.40","52.40"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:52:00 PM","7028659","52.38","52.38"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:53:00 PM","7028660","52.38","52.38"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:54:00 PM","7028661","52.38","52.38"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:55:00 PM","7028662","52.37","52.37"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:56:00 PM","7028663","52.37","52.37"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:57:00 PM","7028664","52.37","52.37"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:58:00 PM","7028665","52.36","52.36"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 10:59:00 PM","7028666","52.36","52.36"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 13 11:00:00 PM","7028667","52.35","52.35"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:46:00 PM","5283762","54.28","49.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:47:00 PM","5283763","54.24","49.25"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:48:00 PM","5283764","54.21","49.24"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:49:00 PM","5283765","54.17","49.24"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:50:00 PM","5283766","54.13","49.22"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:51:00 PM","5283767","54.10","49.18"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:52:00 PM","5283768","54.07","49.17"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:53:00 PM","5283769","54.04","49.16"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 08:45:00 AM","7011699","41.80","39.13"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 04:40:00 PM","7031167","47.65","47.65"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 13 10:54:00 PM","5283770","54.00","49.19"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 10:35:00 AM","5284471","50.75","48.99"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 10:36:00 AM","5284472","50.78","48.98"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 10:37:00 AM","5284473","50.80","49.09"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 10:38:00 AM","5284474","50.84","49.16"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 10:39:00 AM","5284475","50.88","49.17"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 10:40:00 AM","5284476","50.92","49.22"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:06:00 PM","5284682","52.31","48.45"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:07:00 PM","5284683","52.30","48.45"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:08:00 PM","5284684","52.28","48.50"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:09:00 PM","5284685","52.26","48.53"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:10:00 PM","5284686","52.25","48.54"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:11:00 PM","5284687","52.25","48.49"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:12:00 PM","5284688","52.25","48.47"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:13:00 PM","5284689","52.24","48.49"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:14:00 PM","5284690","52.23","48.44"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:15:00 PM","5284691","52.21","48.47"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:16:00 PM","5284692","52.21","48.50"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:17:00 PM","5284693","52.18","48.49"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:18:00 PM","5284694","52.17","48.53"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:19:00 PM","5284695","52.14","48.46"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 02:20:00 PM","5284696","52.13","48.42"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 02:06:00 PM","5284682","52.31","48.45"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 02:07:00 PM","5284683","52.30","48.45"
